,date,time,ans,InputID,lv,asg,stp,ope1,slot,card,slot1,slot2,slot3,session,check,jdg,C.S,ST.S,N.S,SS.S,O.S,validity,trial,amount,sentence,type0,type2,formula_order,story,type,story_st,relation_st,formula_st,q,counts,strategy
4,2017/11/06,14:41:22,321,31710071,1,1,3,CHECK,0,0,1,2,3,1509946804,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
12,2017/11/06,14:41:44,321,31710071,1,2,5,CHECK,0,0,1,2,3,1509946883,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_2,15,n
18,2017/11/06,14:42:14,321,31710071,1,3,3,CHECK,0,0,1,2,3,1509946905,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
24,2017/11/06,14:42:27,321,31710071,1,4,3,CHECK,0,0,1,2,3,1509946934,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_4,15,n
30,2017/11/06,14:42:37,321,31710071,1,5,3,CHECK,0,0,1,2,3,1509946947,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_5,15,r
36,2017/11/06,14:43:05,321,31710071,2,1,3,CHECK,0,0,1,2,3,1509946959,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_1,15,r
42,2017/11/06,14:43:28,321,31710071,2,2,3,CHECK,0,0,1,2,3,1509946985,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_2,15,r
48,2017/11/06,14:43:37,321,31710071,2,3,3,CHECK,0,0,1,2,3,1509947008,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_3,15,n
54,2017/11/06,14:43:45,321,31710071,2,4,3,CHECK,0,0,1,2,3,1509947018,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_4,15,n
60,2017/11/06,14:44:08,321,31710071,2,5,3,CHECK,0,0,1,2,3,1509947025,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_5,15,n
68,2017/11/06,14:46:36,321,31710071,3,1,5,CHECK,0,0,1,2,3,1509947051,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_1,15,r
74,2017/11/06,14:47:06,321,31710071,3,2,3,CHECK,0,0,1,2,3,1509947210,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_2,15,n
80,2017/11/06,14:47:16,321,31710071,3,3,3,CHECK,0,0,1,2,3,1509947227,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_3,15,n
86,2017/11/06,14:47:36,321,31710071,3,4,3,CHECK,0,0,1,2,3,1509947236,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_4,15,n
92,2017/11/06,14:47:43,321,31710071,3,5,3,CHECK,0,0,1,2,3,1509947256,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_5,15,n
98,2017/11/06,14:41:32,321,31510207,1,1,3,CHECK,0,0,1,2,3,1509946873,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
104,2017/11/06,14:41:44,321,31510207,1,2,3,CHECK,0,0,1,2,3,1509946893,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
110,2017/11/06,14:41:55,321,31510207,1,3,3,CHECK,0,0,1,2,3,1509946905,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
116,2017/11/06,14:42:14,321,31510207,1,4,3,CHECK,0,0,1,2,3,1509946916,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
122,2017/11/06,14:42:24,321,31510207,1,5,3,CHECK,0,0,1,2,3,1509946934,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
128,2017/11/06,14:42:48,321,31510207,2,1,3,CHECK,0,0,1,2,3,1509946946,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_1,15,n
134,2017/11/06,14:42:58,321,31510207,2,2,3,CHECK,0,0,1,2,3,1509946968,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_2,15,n
140,2017/11/06,14:43:06,321,31510207,2,3,3,CHECK,0,0,1,2,3,1509946979,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_3,15,n
146,2017/11/06,14:43:19,321,31510207,2,4,3,CHECK,0,0,1,2,3,1509946987,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_4,15,n
152,2017/11/06,14:43:31,321,31510207,2,5,3,CHECK,0,0,1,2,3,1509947000,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_5,15,n
159,2017/11/06,14:44:29,126,31510207,3,1,3,CHECK,0,0,6,2,1,1509947013,1,f,0,0,1,0,0,1,1,,,,,,,,,,,3_1,15,n
168,2017/11/06,14:45:24,123,31510207,3,2,3,CHECK,0,0,3,2,1,1509947096,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_2,15,r
174,2017/11/06,14:45:32,123,31510207,3,3,3,CHECK,0,0,3,2,1,1509947125,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_3,15,r
180,2017/11/06,14:45:45,123,31510207,3,4,3,CHECK,0,0,3,2,1,1509947133,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_4,15,r
186,2017/11/06,14:46:03,123,31510207,3,5,3,CHECK,0,0,3,2,1,1509947145,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_5,15,r
196,2017/11/06,14:43:24,321,31710061,1,1,7,CHECK,0,0,1,2,3,1509946968,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_1,15,n
202,2017/11/06,14:43:37,321,31710061,1,2,3,CHECK,0,0,1,2,3,1509947004,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_2,15,n
208,2017/11/06,14:43:49,321,31710061,1,3,3,CHECK,0,0,1,2,3,1509947018,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_3,15,r
214,2017/11/06,14:44:01,321,31710061,1,4,3,CHECK,0,0,1,2,3,1509947030,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_4,15,r
220,2017/11/06,14:44:11,321,31710061,1,5,3,CHECK,0,0,1,2,3,1509947042,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
226,2017/11/06,14:44:26,321,31710061,2,1,3,CHECK,0,0,1,2,3,1509947053,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_1,15,n
234,2017/11/06,14:44:42,321,31710061,2,2,5,CHECK,0,0,1,2,3,1509947066,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_2,15,n
240,2017/11/06,14:44:48,321,31710061,2,3,3,CHECK,0,0,1,2,3,1509947083,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,15,F*
246,2017/11/06,14:44:58,321,31710061,2,4,3,CHECK,0,0,1,2,3,1509947089,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_4,15,n
252,2017/11/06,14:45:07,321,31710061,2,5,3,CHECK,0,0,1,2,3,1509947099,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,15,F*
276,2017/11/06,14:45:44,213,31710061,3,1,21,CHECK,0,0,3,1,2,1509947109,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_1,15,n
288,2017/11/06,14:46:02,213,31710061,3,2,9,CHECK,0,0,3,1,2,1509947144,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_2,15,s
294,2017/11/06,14:46:09,213,31710061,3,3,3,CHECK,0,0,3,1,2,1509947162,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_3,15,F*
300,2017/11/06,14:46:17,253,31710061,3,4,3,CHECK,0,0,3,5,2,1509947170,1,f,0,0,1,0,0,1,1,,,,,,,,,,F*,3_4,15,F*
309,2017/11/06,14:46:44,253,31710061,3,5,3,CHECK,0,0,3,5,2,1509947185,1,f,0,0,1,0,0,1,1,,,,,,,,,r,,3_5,15,r
318,2017/11/06,14:32:07,321,31610043,1,1,3,CHECK,0,0,1,2,3,1509946309,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,10,F*
326,2017/11/06,14:32:23,321,31610043,1,2,5,CHECK,0,0,1,2,3,1509946327,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_2,10,n
334,2017/11/06,14:32:44,321,31610043,1,3,5,CHECK,0,0,1,2,3,1509946344,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_3,10,n
340,2017/11/06,14:33:24,321,31610043,1,4,3,CHECK,0,0,1,2,3,1509946365,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,10,F*
346,2017/11/06,14:34:05,321,31610043,1,5,3,CHECK,0,0,1,2,3,1509946405,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,10,F*
352,2017/11/06,14:34:23,321,31610043,2,1,3,CHECK,0,0,1,2,3,1509946450,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_1,10,n
358,2017/11/06,14:34:34,321,31610043,2,2,3,CHECK,0,0,1,2,3,1509946463,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_2,10,n
364,2017/11/06,14:34:46,321,31610043,2,3,3,CHECK,0,0,1,2,3,1509946474,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_3,10,n
370,2017/11/06,14:35:00,321,31610043,2,4,3,CHECK,0,0,1,2,3,1509946487,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_4,10,n
376,2017/11/06,14:35:21,321,31610043,2,5,3,CHECK,0,0,1,2,3,1509946501,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_5,10,n
386,2017/11/06,14:45:21,321,s31610012,1,1,7,CHECK,0,0,1,2,3,1509947098,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_1,15,r
394,2017/11/06,14:45:40,321,s31610012,1,2,5,CHECK,0,0,1,2,3,1509947124,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
400,2017/11/06,14:45:55,321,s31610012,1,3,3,CHECK,0,0,1,2,3,1509947141,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
408,2017/11/06,14:46:10,321,s31610012,1,4,5,CHECK,0,0,1,2,3,1509947157,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_4,15,n
414,2017/11/06,14:46:24,321,s31610012,1,5,3,CHECK,0,0,1,2,3,1509947171,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
422,2017/11/06,14:46:47,341,s31610012,2,1,5,CHECK,0,0,1,4,3,1509947186,1,f,0,1,1,1,0,3,1,,,,,,,,,r,,2_1,15,r
447,2017/11/06,14:47:45,341,s31610012,2,2,3,CHECK,0,0,1,4,3,1509947250,1,f,0,1,1,1,0,3,1,,,,,,,,,,F*,2_2,15,F*
463,2017/11/06,14:48:17,321,s31610012,2,3,5,CHECK,0,0,1,2,3,1509947283,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,15,F*
469,2017/11/06,14:48:29,321,s31610012,2,4,3,CHECK,0,0,1,2,3,1509947298,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,15,F*
475,2017/11/06,14:48:37,321,s31610012,2,5,3,CHECK,0,0,1,2,3,1509947310,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_5,15,n
481,2017/11/06,14:49:00,216,s31610012,3,1,3,CHECK,0,0,6,1,2,1509947321,1,f,0,0,1,0,0,1,1,,,,,,,,,,F*,3_1,15,F*
540,2017/11/06,14:51:18,312,s31610012,3,2,3,CHECK,0,0,2,1,3,1509947460,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_2,15,r
546,2017/11/06,14:51:30,316,s31610012,3,3,3,CHECK,0,0,6,1,3,1509947479,1,f,0,1,0,1,0,2,1,,,,,,,,,r,,3_3,15,r
560,2017/11/06,14:51:59,314,s31610012,3,4,3,CHECK,0,0,4,1,3,1509947504,1,f,0,1,1,1,0,3,1,,,,,,,,,r,,3_4,15,r
569,2017/11/06,14:52:19,324,s31610012,3,5,3,CHECK,0,0,4,2,3,1509947524,1,f,0,1,0,1,1,3,1,,,,,,,,,r,,3_5,15,r
582,2017/11/06,14:39:57,321,31610124,1,1,5,CHECK,0,0,1,2,3,1509946779,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_1,15,r
588,2017/11/06,14:40:08,341,31610124,1,2,3,CHECK,0,0,1,4,3,1509946797,1,f,0,1,1,1,0,3,1,,,,,,,,,r,,1_2,15,r
597,2017/11/06,14:40:25,341,31610124,1,3,3,CHECK,0,0,1,4,3,1509946816,1,f,0,1,1,1,0,3,1,,,,,,,,,r,,1_3,15,r
606,2017/11/06,14:40:42,341,31610124,1,4,3,CHECK,0,0,1,4,3,1509946832,1,f,0,1,1,1,0,3,1,,,,,,,,,r,,1_4,15,r
615,2017/11/06,14:40:56,321,31610124,1,5,3,CHECK,0,0,1,2,3,1509946846,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
625,2017/11/06,14:41:27,321,31610124,2,1,7,CHECK,0,0,1,2,3,1509946859,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_1,15,n
631,2017/11/06,14:41:39,321,31610124,2,2,3,CHECK,0,0,1,2,3,1509946888,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_2,15,n
637,2017/11/06,14:41:50,321,31610124,2,3,3,CHECK,0,0,1,2,3,1509946899,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_3,15,n
645,2017/11/06,14:42:03,321,31610124,2,4,5,CHECK,0,0,1,2,3,1509946910,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_4,15,n
651,2017/11/06,14:42:26,361,31610124,2,5,3,CHECK,0,0,1,6,3,1509946924,1,f,0,1,0,1,0,2,1,,,,,,,,,,,2_5,15,n
662,2017/11/06,14:43:08,356,31610124,3,1,3,CHECK,0,0,6,5,3,1509946962,1,f,0,0,0,0,0,0,1,,,,,,,,,,,3_1,15,n
680,2017/11/06,14:44:14,431,31610124,3,2,5,CHECK,0,0,1,3,4,1509947023,1,f,0,1,1,1,0,3,1,,,,,,,,,,,3_2,15,n
689,2017/11/06,14:44:27,431,31610124,3,3,3,CHECK,0,0,1,3,4,1509947057,1,f,0,1,1,1,0,3,1,,,,,,,,,r,,3_3,15,r
702,2017/11/06,14:44:43,231,31610124,3,4,7,CHECK,0,0,1,3,2,1509947071,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_4,15,n
708,2017/11/06,14:44:49,231,31610124,3,5,3,CHECK,0,0,1,3,2,1509947083,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_5,15,r
714,2017/11/06,14:47:49,641,31610158,1,1,3,CHECK,0,0,1,4,6,1509947233,1,f,0,0,1,0,0,1,1,,,,,,,,,,F*,1_1,15,F*
725,2017/11/06,14:48:37,321,31610158,1,2,3,CHECK,0,0,1,2,3,1509947284,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
731,2017/11/06,14:48:50,321,31610158,1,3,3,CHECK,0,0,1,2,3,1509947317,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
739,2017/11/06,14:49:07,321,31610158,1,4,5,CHECK,0,0,1,2,3,1509947330,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_4,15,n
745,2017/11/06,14:49:23,321,31610158,1,5,3,CHECK,0,0,1,2,3,1509947348,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
751,2017/11/06,14:49:43,631,31610158,2,1,3,CHECK,0,0,1,3,6,1509947367,1,f,0,1,0,1,0,2,1,,,,,,,,,,,2_1,15,n
769,2017/11/06,14:50:26,235,31610158,2,2,5,CHECK,0,0,5,3,2,1509947410,1,f,0,0,1,0,0,1,1,,,,,,,,,r,,2_2,15,r
786,2017/11/06,14:51:26,231,31610158,2,3,5,CHECK,0,0,1,3,2,1509947451,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_3,15,n
792,2017/11/06,14:51:37,231,31610158,2,4,3,CHECK,0,0,1,3,2,1509947486,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,15,r
798,2017/11/06,14:51:50,231,31610158,2,5,3,CHECK,0,0,1,3,2,1509947497,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_5,15,r
810,2017/11/06,14:52:15,213,31610158,3,1,9,CHECK,0,0,3,1,2,1509947513,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_1,15,n
816,2017/11/06,14:52:26,213,31610158,3,2,3,CHECK,0,0,3,1,2,1509947536,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_2,15,F*
824,2017/11/06,14:52:39,213,31610158,3,3,5,CHECK,0,0,3,1,2,1509947546,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_3,15,r
830,2017/11/06,14:52:48,213,31610158,3,4,3,CHECK,0,0,3,1,2,1509947559,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_4,15,r
840,2017/11/06,14:53:04,413,31610158,3,5,7,CHECK,0,0,3,1,4,1509947568,1,f,0,1,1,1,0,3,1,,,,,,,,,,F*,3_5,15,F*
849,2017/11/06,14:37:33,325,31610028,1,1,3,CHECK,0,0,5,2,3,1509946634,1,f,0,0,1,0,0,1,1,,,,,,,,,r,,1_1,15,r
860,2017/11/06,14:38:00,321,31610028,1,2,3,CHECK,0,0,1,2,3,1509946668,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_2,15,r
866,2017/11/06,14:38:11,321,31610028,1,3,3,CHECK,0,0,1,2,3,1509946681,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_3,15,r
872,2017/11/06,14:38:22,321,31610028,1,4,3,CHECK,0,0,1,2,3,1509946692,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_4,15,r
878,2017/11/06,14:38:28,321,31610028,1,5,3,CHECK,0,0,1,2,3,1509946703,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_5,15,r
885,2017/11/06,14:38:41,321,31610028,2,1,3,CHECK,0,0,1,2,3,1509946710,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_1,15,r
891,2017/11/06,14:38:51,321,31610028,2,2,3,CHECK,0,0,1,2,3,1509946722,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_2,15,r
897,2017/11/06,14:38:58,321,31610028,2,3,3,CHECK,0,0,1,2,3,1509946732,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_3,15,r
903,2017/11/06,14:39:06,321,31610028,2,4,3,CHECK,0,0,1,2,3,1509946739,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,15,r
909,2017/11/06,14:39:14,321,31610028,2,5,3,CHECK,0,0,1,2,3,1509946747,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_5,15,r
921,2017/11/06,14:39:52,213,31610028,3,1,9,CHECK,0,0,3,1,2,1509946756,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_1,15,r
927,2017/11/06,14:40:02,312,31610028,3,2,3,CHECK,0,0,2,1,3,1509946793,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_2,15,r
933,2017/11/06,14:40:10,312,31610028,3,3,3,CHECK,0,0,2,1,3,1509946802,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_3,15,r
943,2017/11/06,14:40:24,312,31610028,3,4,7,CHECK,0,0,2,1,3,1509946810,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_4,15,r
949,2017/11/06,14:40:30,312,31610028,3,5,3,CHECK,0,0,2,1,3,1509946824,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_5,15,r
955,2017/11/06,14:35:53,321,31710023,1,1,3,CHECK,0,0,1,2,3,1509946533,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
961,2017/11/06,14:36:03,321,31710023,1,2,3,CHECK,0,0,1,2,3,1509946554,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
967,2017/11/06,14:36:12,321,31710023,1,3,3,CHECK,0,0,1,2,3,1509946564,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
973,2017/11/06,14:36:24,321,31710023,1,4,3,CHECK,0,0,1,2,3,1509946573,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
979,2017/11/06,14:36:35,321,31710023,1,5,3,CHECK,0,0,1,2,3,1509946585,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
987,2017/11/06,14:36:57,321,31710023,2,1,5,CHECK,0,0,1,2,3,1509946599,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_1,15,F*
993,2017/11/06,14:37:09,321,31710023,2,2,3,CHECK,0,0,1,2,3,1509946618,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,15,F*
999,2017/11/06,14:37:21,321,31710023,2,3,3,CHECK,0,0,1,2,3,1509946631,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_3,15,r
1005,2017/11/06,14:37:31,321,31710023,2,4,3,CHECK,0,0,1,2,3,1509946642,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,15,r
1011,2017/11/06,14:37:41,321,31710023,2,5,3,CHECK,0,0,1,2,3,1509946652,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_5,15,F*
1017,2017/11/06,14:38:18,231,31710023,3,1,3,CHECK,0,0,1,3,2,1509946669,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_1,15,n
1023,2017/11/06,14:38:34,231,31710023,3,2,3,CHECK,0,0,1,3,2,1509946700,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_2,15,n
1029,2017/11/06,14:38:45,231,31710023,3,3,3,CHECK,0,0,1,3,2,1509946715,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_3,15,n
1035,2017/11/06,14:38:57,231,31710023,3,4,3,CHECK,0,0,1,3,2,1509946727,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_4,15,n
1043,2017/11/06,14:39:09,231,31710023,3,5,5,CHECK,0,0,1,3,2,1509946738,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_5,15,n
1051,2017/11/06,14:38:11,325,31610016,1,1,5,CHECK,0,0,5,2,3,1509946670,1,f,0,0,1,0,0,1,1,,,,,,,,,,,1_1,15,n
1064,2017/11/06,14:38:40,321,31610016,1,2,3,CHECK,0,0,1,2,3,1509946705,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_2,15,r
1072,2017/11/06,14:38:52,312,31610016,1,3,5,CHECK,0,0,2,1,3,1509946720,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_3,15,r
1078,2017/11/06,14:38:59,312,31610016,1,4,3,CHECK,0,0,2,1,3,1509946733,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_4,15,r
1084,2017/11/06,14:39:07,321,31610016,1,5,3,CHECK,0,0,1,2,3,1509946740,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_5,15,r
1091,2017/11/06,14:39:23,321,31610016,2,1,3,CHECK,0,0,1,2,3,1509946749,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_1,15,r
1097,2017/11/06,14:39:31,325,31610016,2,2,3,CHECK,0,0,5,2,3,1509946763,1,f,0,0,1,0,0,1,1,,,,,,,,,r,,2_2,15,r
1108,2017/11/06,14:39:53,321,31610016,2,3,5,CHECK,0,0,1,2,3,1509946777,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_3,15,r
1114,2017/11/06,14:40:06,321,31610016,2,4,3,CHECK,0,0,1,2,3,1509946794,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,15,r
1120,2017/11/06,14:40:14,321,31610016,2,5,3,CHECK,0,0,1,2,3,1509946807,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_5,15,n
1126,2017/11/06,14:40:31,321,31610016,3,1,3,CHECK,0,0,1,2,3,1509946816,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_1,15,r
1132,2017/11/06,14:40:41,321,31610016,3,2,3,CHECK,0,0,1,2,3,1509946832,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_2,15,r
1140,2017/11/06,14:41:00,321,31610016,3,3,5,CHECK,0,0,1,2,3,1509946842,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_3,15,r
1146,2017/11/06,14:41:10,312,31610016,3,4,3,CHECK,0,0,2,1,3,1509946861,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_4,15,r
1152,2017/11/06,14:41:23,312,31610016,3,5,3,CHECK,0,0,2,1,3,1509946871,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_5,15,r
1158,2017/11/06,14:29:12,321,31410196,1,1,3,CHECK,0,0,1,2,3,1509946137,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
1164,2017/11/06,14:29:19,321,31410196,1,2,3,CHECK,0,0,1,2,3,1509946152,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
1174,2017/11/06,14:29:25,321,31410196,1,3,7,CHECK,0,0,1,2,3,1509946160,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_3,15,n
1180,2017/11/06,14:29:34,321,31410196,1,4,3,CHECK,0,0,1,2,3,1509946165,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_4,15,n
1186,2017/11/06,14:29:44,321,31410196,1,5,3,CHECK,0,0,1,2,3,1509946174,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
1192,2017/11/06,14:30:00,321,31410196,2,1,3,CHECK,0,0,1,2,3,1509946187,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_1,15,r
1202,2017/11/06,14:31:00,321,31410196,2,2,7,CHECK,0,0,1,2,3,1509946202,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_2,15,r
1208,2017/11/06,14:31:13,321,31410196,2,3,3,CHECK,0,0,1,2,3,1509946261,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_3,15,r
1218,2017/11/06,14:31:25,321,31410196,2,4,7,CHECK,0,0,1,2,3,1509946274,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,15,r
1224,2017/11/06,14:31:33,321,31410196,2,5,3,CHECK,0,0,1,2,3,1509946286,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_5,15,r
1234,2017/11/06,14:32:11,312,31410196,3,1,7,CHECK,0,0,2,1,3,1509946296,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_1,15,n
1248,2017/11/06,14:32:32,312,31410196,3,2,11,CHECK,0,0,2,1,3,1509946331,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_2,15,r
1258,2017/11/06,14:32:51,312,31410196,3,3,7,CHECK,0,0,2,1,3,1509946352,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_3,15,r
1264,2017/11/06,14:33:05,312,31410196,3,4,3,CHECK,0,0,2,1,3,1509946371,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_4,15,r
1270,2017/11/06,14:33:17,312,31410196,3,5,3,CHECK,0,0,2,1,3,1509946385,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_5,15,r
1284,2017/11/06,14:51:17,354,31610021,1,1,11,CHECK,0,0,4,5,3,1509947314,1,f,0,0,1,0,0,1,1,,,,,,,,,,,1_1,10,n
1301,2017/11/06,14:53:05,321,31610021,1,2,3,CHECK,0,0,1,2,3,1509947569,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,10,F*
1309,2017/11/06,14:53:25,321,31610021,1,3,5,CHECK,0,0,1,2,3,1509947586,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_3,10,n
1315,2017/11/06,14:53:42,321,31610021,1,4,3,CHECK,0,0,1,2,3,1509947606,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,10,F*
