,date,time,ans,InputID,lv,asg,stp,ope1,slot,card,slot1,slot2,slot3,session,check,jdg,C.S,ST.S,N.S,SS.S,O.S,validity,trial,amount,sentence,type0,type2,formula_order,story,type,story_st,relation_st,formula_st,q,strategy
335,2017/10/09,15:02:59,321,31510156,2,1,3,CHECK,0,0,1,2,3,1507528959,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_1,r
336,2017/10/09,15:03:15,321,31510156,2,2,3,CHECK,0,0,1,2,3,1507528980,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_2,r
337,2017/10/09,15:03:29,321,31510156,2,3,3,CHECK,0,0,1,2,3,1507528996,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_3,r
338,2017/10/09,15:03:51,321,31510156,2,4,3,CHECK,0,0,1,2,3,1507529009,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,r
339,2017/10/09,15:04:12,321,31510156,2,5,3,CHECK,0,0,1,2,3,1507529033,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_5,r
340,2017/10/09,15:05:23,213,31510156,3,1,3,CHECK,0,0,3,1,2,1507529058,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_1,n
341,2017/10/09,15:05:43,213,31510156,3,2,3,CHECK,0,0,3,1,2,1507529125,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_2,F*
342,2017/10/09,15:05:57,213,31510156,3,3,3,CHECK,0,0,3,1,2,1507529143,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_3,F*
343,2017/10/09,15:06:21,213,31510156,3,4,3,CHECK,0,0,3,1,2,1507529158,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_4,F*
344,2017/10/09,15:06:37,213,31510156,3,5,3,CHECK,0,0,3,1,2,1507529182,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_5,F*
345,2017/10/09,14:57:22,321,31610025,1,1,5,CHECK,0,0,1,2,3,1507528597,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,F*
346,2017/10/09,14:57:59,321,31610025,1,2,3,CHECK,0,0,1,2,3,1507528643,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_2,r
347,2017/10/09,14:58:13,321,31610025,1,3,3,CHECK,0,0,1,2,3,1507528680,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_3,r
348,2017/10/09,14:58:33,321,31610025,1,4,3,CHECK,0,0,1,2,3,1507528694,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_4,r
349,2017/10/09,14:58:44,321,31610025,1,5,3,CHECK,0,0,1,2,3,1507528714,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_5,r
350,2017/10/09,15:00:27,321,31610025,2,1,3,CHECK,0,0,1,2,3,1507528754,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_1,r
351,2017/10/09,15:00:39,321,31610025,2,2,3,CHECK,0,0,1,2,3,1507528828,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_2,r
352,2017/10/09,15:00:52,321,31610025,2,3,3,CHECK,0,0,1,2,3,1507528840,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_3,r
353,2017/10/09,15:01:12,321,31610025,2,4,3,CHECK,0,0,1,2,3,1507528853,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,r
354,2017/10/09,15:01:24,321,31610025,2,5,3,CHECK,0,0,1,2,3,1507528873,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_5,r
355,2017/10/09,15:04:13,213,31610025,3,1,5,CHECK,0,0,3,1,2,1507528916,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_1,r
356,2017/10/09,15:04:58,213,31610025,3,2,3,CHECK,0,0,3,1,2,1507529054,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_2,F*
357,2017/10/09,15:05:37,213,31610025,3,3,3,CHECK,0,0,3,1,2,1507529100,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_3,F*
358,2017/10/09,15:06:03,213,31610025,3,4,3,CHECK,0,0,3,1,2,1507529138,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_4,F*
359,2017/10/09,15:06:23,213,31610025,3,5,3,CHECK,0,0,3,1,2,1507529164,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_5,F*
360,2017/10/09,14:56:15,321,s31610023,1,1,5,CHECK,0,0,1,2,3,1507528560,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_1,r
361,2017/10/09,14:56:30,321,s31610023,1,2,3,CHECK,0,0,1,2,3,1507528576,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_2,r
362,2017/10/09,14:56:41,321,s31610023,1,3,3,CHECK,0,0,1,2,3,1507528592,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_3,r
363,2017/10/09,14:56:59,321,s31610023,1,4,3,CHECK,0,0,1,2,3,1507528602,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_4,r
364,2017/10/09,14:57:10,321,s31610023,1,5,3,CHECK,0,0,1,2,3,1507528619,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_5,r
365,2017/10/09,14:57:37,321,s31610023,2,1,3,CHECK,0,0,1,2,3,1507528633,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_1,r
366,2017/10/09,14:57:51,321,s31610023,2,2,3,CHECK,0,0,1,2,3,1507528658,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_2,r
367,2017/10/09,14:58:04,321,s31610023,2,3,3,CHECK,0,0,1,2,3,1507528672,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_3,r
368,2017/10/09,14:58:14,321,s31610023,2,4,3,CHECK,0,0,1,2,3,1507528684,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,r
369,2017/10/09,14:58:24,321,s31610023,2,5,3,CHECK,0,0,1,2,3,1507528695,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_5,r
370,2017/10/09,14:59:23,312,s31610023,3,1,7,CHECK,0,0,2,1,3,1507528707,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_1,r
371,2017/10/09,14:59:41,312,s31610023,3,2,3,CHECK,0,0,2,1,3,1507528764,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_2,r
372,2017/10/09,15:00:00,312,s31610023,3,3,3,CHECK,0,0,2,1,3,1507528782,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_3,r
373,2017/10/09,15:00:12,312,s31610023,3,4,3,CHECK,0,0,2,1,3,1507528801,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_4,r
374,2017/10/09,15:00:25,312,s31610023,3,5,3,CHECK,0,0,2,1,3,1507528813,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_5,r
375,2017/10/09,15:25:24,341,31710106,1,1,3,CHECK,0,0,1,4,3,1507530310,1,f,0,1,1,1,0,3,1,,,,,,,,,,,1_1,n
376,2017/10/09,15:25:59,321,31710106,1,2,3,CHECK,0,0,1,2,3,1507530341,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,F*
377,2017/10/09,15:26:12,321,31710106,1,3,3,CHECK,0,0,1,2,3,1507530359,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_3,n
378,2017/10/09,15:26:27,321,31710106,1,4,3,CHECK,0,0,1,2,3,1507530373,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_4,n
379,2017/10/09,15:26:38,326,31710106,1,5,3,CHECK,0,0,6,2,3,1507530388,1,f,0,1,1,1,0,3,1,,,,,,,,,,,1_5,n
380,2017/10/09,15:27:06,321,31710106,2,1,5,CHECK,0,0,1,2,3,1507530410,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_1,n
381,2017/10/09,15:27:19,521,31710106,2,2,3,CHECK,0,0,1,2,5,1507530427,1,f,0,0,1,1,1,3,1,,,,,,,,,,,2_2,n
382,2017/10/09,15:27:58,321,31710106,2,3,3,CHECK,0,0,1,2,3,1507530466,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_3,r
383,2017/10/09,15:28:25,321,31710106,2,4,7,CHECK,0,0,1,2,3,1507530479,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_4,n
384,2017/10/09,15:28:41,321,31710106,2,5,3,CHECK,0,0,1,2,3,1507530505,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_5,r
385,2017/10/09,15:29:28,253,31710106,3,1,9,CHECK,0,0,3,5,2,1507530524,1,f,0,0,0,0,0,0,1,,,,,,,,,,F*,3_1,F*
386,2017/10/09,15:30:00,213,31710106,3,2,3,CHECK,0,0,3,1,2,1507530580,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_2,r
387,2017/10/09,15:30:15,213,31710106,3,3,3,CHECK,0,0,3,1,2,1507530602,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_3,F*
388,2017/10/09,15:30:31,213,31710106,3,4,5,CHECK,0,0,3,1,2,1507530615,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_4,r
389,2017/10/09,15:30:47,213,31710106,3,5,5,CHECK,0,0,3,1,2,1507530632,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_5,r
390,2017/10/09,15:07:35,321,s31710125,1,1,3,CHECK,0,0,1,2,3,1507529238,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,F*
391,2017/10/09,15:07:50,321,s31710125,1,2,3,CHECK,0,0,1,2,3,1507529256,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,F*
392,2017/10/09,15:08:01,326,s31710125,1,3,3,CHECK,0,0,6,2,3,1507529271,1,f,0,1,1,1,0,3,1,,,,,,,,,,F*,1_3,F*
393,2017/10/09,15:08:27,321,s31710125,1,4,3,CHECK,0,0,1,2,3,1507529290,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,F*
394,2017/10/09,15:08:36,321,s31710125,1,5,3,CHECK,0,0,1,2,3,1507529307,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,F*
395,2017/10/09,15:08:54,321,s31710125,2,1,3,CHECK,0,0,1,2,3,1507529319,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_1,r
396,2017/10/09,15:09:17,321,s31710125,2,2,5,CHECK,0,0,1,2,3,1507529335,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_2,n
397,2017/10/09,15:09:31,321,s31710125,2,3,3,CHECK,0,0,1,2,3,1507529358,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_3,r
398,2017/10/09,15:09:51,321,s31710125,2,4,5,CHECK,0,0,1,2,3,1507529373,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,r
399,2017/10/09,15:10:01,321,s31710125,2,5,3,CHECK,0,0,1,2,3,1507529391,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_5,r
400,2017/10/09,15:10:47,364,s31710125,3,1,3,CHECK,0,0,4,6,3,1507529404,1,f,0,1,1,1,0,3,1,,,,,,,,,,,3_1,n
401,2017/10/09,15:33:17,213,s31710125,3,2,5,CHECK,0,0,3,1,2,1507530772,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_2,r
402,2017/10/09,15:33:41,123,s31710125,3,3,5,CHECK,0,0,3,2,1,1507530798,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_3,r
403,2017/10/09,15:33:55,143,s31710125,3,4,3,CHECK,0,0,3,4,1,1507530822,1,f,0,1,1,1,0,3,1,,,,,,,,,r,,3_4,r
404,2017/10/09,15:34:27,123,s31710125,3,5,5,CHECK,0,0,3,2,1,1507530841,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_5,r
405,2017/10/09,14:54:39,521,31610097,1,1,5,CHECK,0,0,1,2,5,1507528460,1,f,0,0,1,1,1,3,1,,,,,,,,,,,1_1,n
406,2017/10/09,14:54:53,346,31610097,1,2,3,CHECK,0,0,6,4,3,1507528484,1,f,0,1,1,1,0,3,1,,,,,,,,,,F*,1_2,F*
407,2017/10/09,14:55:16,321,31610097,1,3,5,CHECK,0,0,1,2,3,1507528506,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_3,n
408,2017/10/09,14:55:40,321,31610097,1,4,9,CHECK,0,0,1,2,3,1507528517,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_4,n
409,2017/10/09,14:55:49,346,31610097,1,5,3,CHECK,0,0,6,4,3,1507528541,1,f,0,1,1,1,0,3,1,,,,,,,,,,F*,1_5,F*
410,2017/10/09,14:56:21,321,31610097,2,1,3,CHECK,0,0,1,2,3,1507528567,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_1,F*
411,2017/10/09,14:56:31,326,31610097,2,2,3,CHECK,0,0,6,2,3,1507528582,1,f,0,1,1,1,0,3,1,,,,,,,,,,F*,2_2,F*
412,2017/10/09,14:56:48,321,31610097,2,3,3,CHECK,0,0,1,2,3,1507528598,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_3,n
413,2017/10/09,14:56:57,321,31610097,2,4,3,CHECK,0,0,1,2,3,1507528609,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,F*
414,2017/10/09,14:57:05,321,31610097,2,5,3,CHECK,0,0,1,2,3,1507528618,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_5,n
415,2017/10/09,14:57:25,563,31610097,3,1,3,CHECK,0,0,3,6,5,1507528628,1,f,0,0,0,0,0,0,1,,,,,,,,,r,,3_1,r
416,2017/10/09,15:00:21,321,31610097,3,2,3,CHECK,0,0,1,2,3,1507528808,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_2,n
417,2017/10/09,15:00:32,321,31610097,3,3,3,CHECK,0,0,1,2,3,1507528822,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_3,r
418,2017/10/09,15:00:49,321,31610097,3,4,5,CHECK,0,0,1,2,3,1507528832,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_4,n
419,2017/10/09,15:01:05,321,31610097,3,5,3,CHECK,0,0,1,2,3,1507528850,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_5,r
420,2017/10/09,14:57:52,321,314110123,1,1,5,CHECK,0,0,1,2,3,1507528656,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_1,n
421,2017/10/09,14:58:14,421,314110123,1,2,5,CHECK,0,0,1,2,4,1507528674,1,f,0,0,0,0,0,0,1,,,,,,,,,,,1_2,n
422,2017/10/09,14:59:13,321,314110123,1,3,3,CHECK,0,0,1,2,3,1507528741,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,F*
423,2017/10/09,14:59:25,321,314110123,1,4,5,CHECK,0,0,1,2,3,1507528755,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_4,n
424,2017/10/09,14:59:36,321,314110123,1,5,3,CHECK,0,0,1,2,3,1507528766,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_5,n
425,2017/10/09,14:59:58,321,314110123,2,1,3,CHECK,0,0,1,2,3,1507528780,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_1,n
426,2017/10/09,15:00:10,521,314110123,2,2,3,CHECK,0,0,1,2,5,1507528799,1,f,0,0,1,1,1,3,1,,,,,,,,,,F*,2_2,F*
427,2017/10/09,15:00:23,321,314110123,2,3,3,CHECK,0,0,1,2,3,1507528814,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,F*
428,2017/10/09,15:00:36,321,314110123,2,4,3,CHECK,0,0,1,2,3,1507528824,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_4,n
429,2017/10/09,15:00:48,321,314110123,2,5,3,CHECK,0,0,1,2,3,1507528837,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_5,r
430,2017/10/09,15:01:16,213,314110123,3,1,3,CHECK,0,0,3,1,2,1507528852,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_1,F*
431,2017/10/09,15:01:43,213,314110123,3,2,3,CHECK,0,0,3,1,2,1507528877,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_2,F*
432,2017/10/09,15:02:01,213,314110123,3,3,3,CHECK,0,0,3,1,2,1507528904,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_3,F*
433,2017/10/09,15:02:18,213,314110123,3,4,3,CHECK,0,0,3,1,2,1507528922,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_4,F*
434,2017/10/09,15:02:29,213,314110123,3,5,3,CHECK,0,0,3,1,2,1507528939,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_5,F*
435,2017/10/09,15:41:46,321,31510147,1,1,3,CHECK,0,0,1,2,3,1507531292,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,F*
436,2017/10/09,15:42:00,321,31510147,1,2,3,CHECK,0,0,1,2,3,1507531306,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_2,r
437,2017/10/09,15:42:08,321,31510147,1,3,3,CHECK,0,0,1,2,3,1507531320,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_3,r
438,2017/10/09,15:42:20,321,31510147,1,4,3,CHECK,0,0,1,2,3,1507531329,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_4,r
439,2017/10/09,15:42:35,321,31510147,1,5,3,CHECK,0,0,1,2,3,1507531341,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_5,r
440,2017/10/09,15:42:52,321,31510147,2,1,3,CHECK,0,0,1,2,3,1507531357,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_1,r
441,2017/10/09,15:43:02,321,31510147,2,2,3,CHECK,0,0,1,2,3,1507531373,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_2,r
442,2017/10/09,15:43:10,321,31510147,2,3,3,CHECK,0,0,1,2,3,1507531382,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_3,r
443,2017/10/09,15:43:18,321,31510147,2,4,3,CHECK,0,0,1,2,3,1507531391,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,r
444,2017/10/09,15:43:26,321,31510147,2,5,3,CHECK,0,0,1,2,3,1507531398,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_5,r
445,2017/10/09,15:43:57,213,31510147,3,1,7,CHECK,0,0,3,1,2,1507531408,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_1,r
446,2017/10/09,15:44:15,213,31510147,3,2,7,CHECK,0,0,3,1,2,1507531438,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_2,n
447,2017/10/09,15:44:27,213,31510147,3,3,3,CHECK,0,0,3,1,2,1507531455,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_3,F*
448,2017/10/09,15:44:42,213,31510147,3,4,3,CHECK,0,0,3,1,2,1507531468,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_4,F*
449,2017/10/09,15:44:51,213,31510147,3,5,3,CHECK,0,0,3,1,2,1507531483,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_5,F*
450,2017/10/09,14:59:11,321,s3171037,1,1,7,CHECK,0,0,1,2,3,1507528732,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,1_1,s
451,2017/10/09,14:59:21,321,s3171037,1,2,7,CHECK,0,0,1,2,3,1507528752,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_2,n
452,2017/10/09,14:59:31,321,s3171037,1,3,3,CHECK,0,0,1,2,3,1507528762,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,F*
453,2017/10/09,14:59:42,321,s3171037,1,4,3,CHECK,0,0,1,2,3,1507528772,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_4,n
454,2017/10/09,14:59:58,321,s3171037,1,5,7,CHECK,0,0,1,2,3,1507528783,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_5,n
455,2017/10/09,15:00:15,321,s3171037,2,1,5,CHECK,0,0,1,2,3,1507528801,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_1,r
456,2017/10/09,15:00:26,324,s3171037,2,2,3,CHECK,0,0,4,2,3,1507528816,1,f,0,1,0,1,1,3,1,,,,,,,,,r,,2_2,r
457,2017/10/09,15:00:45,321,s3171037,2,3,3,CHECK,0,0,1,2,3,1507528831,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_3,r
458,2017/10/09,15:00:55,321,s3171037,2,4,5,CHECK,0,0,1,2,3,1507528845,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,r
459,2017/10/09,15:01:03,321,s3171037,2,5,3,CHECK,0,0,1,2,3,1507528856,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_5,n
460,2017/10/09,15:01:29,312,s3171037,3,1,7,CHECK,0,0,2,1,3,1507528865,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_1,n
461,2017/10/09,15:01:59,215,s3171037,3,2,9,CHECK,0,0,5,1,2,1507528890,1,f,0,0,1,1,1,3,1,,,,,,,,,r,,3_2,r
462,2017/10/09,15:02:25,213,s3171037,3,3,5,CHECK,0,0,3,1,2,1507528928,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_3,r
463,2017/10/09,15:02:42,213,s3171037,3,4,3,CHECK,0,0,3,1,2,1507528946,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_4,r
464,2017/10/09,15:03:07,213,s3171037,3,5,11,CHECK,0,0,3,1,2,1507528962,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_5,F*
465,2017/10/09,14:58:07,541,31710156,1,1,7,CHECK,0,0,1,4,5,1507528655,1,f,0,0,1,1,0,2,1,,,,,,,,,,,1_1,n
466,2017/10/09,14:58:30,321,31710156,1,2,5,CHECK,0,0,1,2,3,1507528693,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_2,n
467,2017/10/09,14:58:38,321,31710156,1,3,3,CHECK,0,0,1,2,3,1507528711,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,F*
468,2017/10/09,14:58:49,321,31710156,1,4,3,CHECK,0,0,1,2,3,1507528719,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_4,n
469,2017/10/09,14:59:00,521,31710156,1,5,3,CHECK,0,0,1,2,5,1507528730,1,f,0,0,1,1,1,3,1,,,,,,,,,,F*,1_5,F*
470,2017/10/09,14:59:35,345,31710156,2,1,7,CHECK,0,0,5,4,3,1507528755,1,f,0,0,0,0,0,0,1,,,,,,,,,,,2_1,n
471,2017/10/09,15:00:00,326,31710156,2,2,3,CHECK,0,0,6,2,3,1507528788,1,f,0,1,1,1,0,3,1,,,,,,,,,,,2_2,n
472,2017/10/09,15:00:16,321,31710156,2,3,3,CHECK,0,0,1,2,3,1507528808,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_3,r
473,2017/10/09,15:00:29,321,31710156,2,4,5,CHECK,0,0,1,2,3,1507528817,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,r
474,2017/10/09,15:00:42,321,31710156,2,5,5,CHECK,0,0,1,2,3,1507528831,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_5,n
475,2017/10/09,15:01:21,465,31710156,3,1,7,CHECK,0,0,5,6,4,1507528847,1,f,0,0,1,1,0,2,1,,,,,,,,,r,,3_1,r
476,2017/10/09,15:02:04,213,31710156,3,2,5,CHECK,0,0,3,1,2,1507528911,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_2,r
477,2017/10/09,15:02:25,213,31710156,3,3,3,CHECK,0,0,3,1,2,1507528925,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_3,F*
478,2017/10/09,15:02:36,213,31710156,3,4,3,CHECK,0,0,3,1,2,1507528946,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_4,F*
479,2017/10/09,15:02:49,463,31710156,3,5,3,CHECK,0,0,3,6,4,1507528957,1,f,0,1,1,1,0,3,1,,,,,,,,,,F*,3_5,F*
480,2017/10/09,15:22:09,321,31610121,1,1,3,CHECK,0,0,1,2,3,1507530118,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_1,n
481,2017/10/09,15:22:23,321,31610121,1,2,3,CHECK,0,0,1,2,3,1507530131,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_2,r
482,2017/10/09,15:22:36,321,31610121,1,3,3,CHECK,0,0,1,2,3,1507530144,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_3,r
483,2017/10/09,15:22:51,321,31610121,1,4,3,CHECK,0,0,1,2,3,1507530157,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_4,r
484,2017/10/09,15:23:03,321,31610121,1,5,3,CHECK,0,0,1,2,3,1507530172,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_5,r
485,2017/10/09,15:23:20,321,31610121,2,1,3,CHECK,0,0,1,2,3,1507530187,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_1,r
486,2017/10/09,15:23:37,321,31610121,2,2,3,CHECK,0,0,1,2,3,1507530201,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_2,r
487,2017/10/09,15:23:51,321,31610121,2,3,3,CHECK,0,0,1,2,3,1507530218,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_3,r
488,2017/10/09,15:24:03,321,31610121,2,4,3,CHECK,0,0,1,2,3,1507530232,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,r
489,2017/10/09,15:24:18,321,31610121,2,5,3,CHECK,0,0,1,2,3,1507530244,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_5,r
490,2017/10/09,15:24:55,425,31610121,3,1,5,CHECK,0,0,5,2,4,1507530262,1,f,0,0,0,1,1,2,1,,,,,,,,,r,,3_1,r
491,2017/10/09,15:28:10,123,31610121,3,2,7,CHECK,0,0,3,2,1,1507530461,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_2,r
492,2017/10/09,15:28:25,123,31610121,3,3,3,CHECK,0,0,3,2,1,1507530491,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_3,r
493,2017/10/09,15:28:42,123,31610121,3,4,3,CHECK,0,0,3,2,1,1507530505,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_4,r
494,2017/10/09,15:28:56,123,31610121,3,5,5,CHECK,0,0,3,2,1,1507530523,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_5,r
495,2017/10/09,15:04:17,321,31710074,1,1,3,CHECK,0,0,1,2,3,1507529039,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,F*
496,2017/10/09,15:04:30,321,31710074,1,2,3,CHECK,0,0,1,2,3,1507529057,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,F*
497,2017/10/09,15:04:46,521,31710074,1,3,5,CHECK,0,0,1,2,5,1507529070,1,f,0,0,1,1,1,3,1,,,,,,,,,,,1_3,n
498,2017/10/09,15:05:03,321,31710074,1,4,3,CHECK,0,0,1,2,3,1507529089,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,F*
499,2017/10/09,15:05:19,326,31710074,1,5,3,CHECK,0,0,6,2,3,1507529103,1,f,0,1,1,1,0,3,1,,,,,,,,,,F*,1_5,F*
500,2017/10/09,15:05:48,321,31710074,2,1,3,CHECK,0,0,1,2,3,1507529132,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_1,r
501,2017/10/09,15:05:58,321,31710074,2,2,3,CHECK,0,0,1,2,3,1507529148,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_2,r
502,2017/10/09,15:06:04,321,31710074,2,3,3,CHECK,0,0,1,2,3,1507529159,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_3,n
