,date,time,ans,InputID,lv,asg,stp,ope1,slot,card,slot1,slot2,slot3,session,check,jdg,C.S,ST.S,N.S,SS.S,O.S,validity,trial,amount,sentence,type0,type2,formula_order,story,type,story_st,relation_st,formula_st,q,counts,strategy
9,2017/10/09,14:51:16,321,31710071,1,1,7,CHECK,0,0,1,2,3,1507528209,2,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
14,2017/10/09,14:51:46,321,31710071,1,2,3,CHECK,0,0,1,2,3,1507528277,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
19,2017/10/09,14:52:10,321,31710071,1,3,3,CHECK,0,0,1,2,3,1507528307,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
24,2017/10/09,14:52:44,321,31710071,1,4,3,CHECK,0,0,1,2,3,1507528330,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_4,15,r
32,2017/10/09,14:53:14,321,31710071,1,5,5,CHECK,0,0,1,2,3,1507528365,2,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
38,2017/10/09,14:53:41,321,31710071,2,1,3,CHECK,0,0,1,2,3,1507528396,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_1,15,r
43,2017/10/09,14:54:15,321,31710071,2,2,3,CHECK,0,0,1,2,3,1507528422,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_2,15,r
48,2017/10/09,14:54:28,321,31710071,2,3,3,CHECK,0,0,1,2,3,1507528455,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_3,15,r
53,2017/10/09,14:54:42,321,31710071,2,4,3,CHECK,0,0,1,2,3,1507528469,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,15,r
58,2017/10/09,14:54:58,321,31710071,2,5,3,CHECK,0,0,1,2,3,1507528483,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_5,15,r
75,2017/10/09,14:58:56,213,31710071,3,1,13,CHECK,0,0,3,1,2,1507528500,3,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_1,15,r
80,2017/10/09,14:59:28,213,31710071,3,2,3,CHECK,0,0,3,1,2,1507528737,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_2,15,F*
85,2017/10/09,14:59:57,213,31710071,3,3,3,CHECK,0,0,3,1,2,1507528768,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_3,15,F*
90,2017/10/09,15:00:18,213,31710071,3,4,3,CHECK,0,0,3,1,2,1507528797,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_4,15,F*
95,2017/10/09,15:00:30,213,31710071,3,5,3,CHECK,0,0,3,1,2,1507528819,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_5,15,F*
100,2017/10/09,15:04:29,321,31710061,1,1,3,CHECK,0,0,1,2,3,1507529057,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_1,15,n
110,2017/10/09,15:04:55,321,31710061,1,2,7,CHECK,0,0,1,2,3,1507529071,2,s,1,1,1,1,1,5,1,,,,,,,,,,,1_2,15,n
117,2017/10/09,15:05:06,321,31710061,1,3,5,CHECK,0,0,1,2,3,1507529096,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
122,2017/10/09,15:05:21,321,31710061,1,4,3,CHECK,0,0,1,2,3,1507529107,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_4,15,r
129,2017/10/09,15:05:36,321,31710061,1,5,5,CHECK,0,0,1,2,3,1507529122,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
136,2017/10/09,15:05:57,321,31710061,2,1,5,CHECK,0,0,1,2,3,1507529138,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_1,15,F*
141,2017/10/09,15:06:09,321,31710061,2,2,3,CHECK,0,0,1,2,3,1507529157,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,15,F*
148,2017/10/09,15:06:27,321,31710061,2,3,5,CHECK,0,0,1,2,3,1507529170,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_3,15,r
155,2017/10/09,15:06:43,321,31710061,2,4,5,CHECK,0,0,1,2,3,1507529187,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,15,r
166,2017/10/09,15:07:02,321,31710061,2,5,9,CHECK,0,0,1,2,3,1507529204,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_5,15,n
177,2017/10/09,15:07:55,132,31710061,3,1,9,CHECK,0,0,2,3,1,1507529225,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_1,15,n
186,2017/10/09,15:08:25,312,31710061,3,2,7,CHECK,0,0,2,1,3,1507529276,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_2,15,n
195,2017/10/09,15:08:45,132,31710061,3,3,7,CHECK,0,0,2,3,1,1507529307,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_3,15,n
200,2017/10/09,15:08:57,312,31710061,3,4,3,CHECK,0,0,2,1,3,1507529326,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,3_4,15,s
216,2017/10/09,15:09:23,132,31710061,3,5,13,CHECK,0,0,2,3,1,1507529338,2,s,1,1,1,1,1,5,1,,,,,,,,,,,3_5,15,n
224,2017/10/09,15:42:03,321,31610012,1,1,5,CHECK,0,0,1,2,3,1507531309,2,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_1,15,F*
232,2017/10/09,15:42:17,321,31610012,1,2,5,CHECK,0,0,1,2,3,1507531324,2,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
239,2017/10/09,15:42:27,321,31610012,1,3,5,CHECK,0,0,1,2,3,1507531338,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_3,15,n
249,2017/10/09,15:42:44,321,31610012,1,4,7,CHECK,0,0,1,2,3,1507531348,2,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
256,2017/10/09,15:42:55,321,31610012,1,5,5,CHECK,0,0,1,2,3,1507531365,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
269,2017/10/09,15:43:41,321,31610012,2,1,9,CHECK,0,0,1,2,3,1507531378,3,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_1,15,F*
278,2017/10/09,15:44:34,321,31610012,2,2,7,CHECK,0,0,1,2,3,1507531422,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_2,15,n
283,2017/10/09,15:44:47,321,31610012,2,3,3,CHECK,0,0,1,2,3,1507531475,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,15,F*
290,2017/10/09,15:44:58,321,31610012,2,4,5,CHECK,0,0,1,2,3,1507531487,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,15,F*
295,2017/10/09,15:45:06,321,31610012,2,5,3,CHECK,0,0,1,2,3,1507531499,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,2_5,15,s
322,2017/10/09,15:46:50,123,31610012,3,1,23,CHECK,0,0,3,2,1,1507531509,3,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_1,15,r
334,2017/10/09,15:47:08,213,31610012,3,2,9,CHECK,0,0,3,1,2,1507531611,2,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_2,15,r
339,2017/10/09,15:47:19,123,31610012,3,3,3,CHECK,0,0,3,2,1,1507531628,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_3,15,r
347,2017/10/09,15:47:34,123,31610012,3,4,5,CHECK,0,0,3,2,1,1507531640,2,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_4,15,r
352,2017/10/09,15:47:44,123,31610012,3,5,3,CHECK,0,0,3,2,1,1507531655,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_5,15,r
359,2017/10/09,15:03:55,321,31610158,1,1,5,CHECK,0,0,1,2,3,1507529022,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_1,15,n
366,2017/10/09,15:04:15,321,31610158,1,2,5,CHECK,0,0,1,2,3,1507529037,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
375,2017/10/09,15:04:40,321,31610158,1,3,7,CHECK,0,0,1,2,3,1507529055,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_3,15,r
380,2017/10/09,15:04:54,321,31610158,1,4,3,CHECK,0,0,1,2,3,1507529080,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_4,15,r
385,2017/10/09,15:05:10,321,31610158,1,5,3,CHECK,0,0,1,2,3,1507529095,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_5,15,r
392,2017/10/09,15:05:38,321,31610158,2,1,5,CHECK,0,0,1,2,3,1507529114,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_1,15,r
397,2017/10/09,15:05:57,321,31610158,2,2,3,CHECK,0,0,1,2,3,1507529139,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_2,15,r
402,2017/10/09,15:06:11,321,31610158,2,3,3,CHECK,0,0,1,2,3,1507529157,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_3,15,r
407,2017/10/09,15:06:23,321,31610158,2,4,3,CHECK,0,0,1,2,3,1507529171,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,15,r
412,2017/10/09,15:06:36,321,31610158,2,5,3,CHECK,0,0,1,2,3,1507529184,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_5,15,r
421,2017/10/09,15:07:22,312,31610158,3,1,7,CHECK,0,0,2,1,3,1507529201,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_1,15,r
426,2017/10/09,15:07:41,321,31610158,3,2,3,CHECK,0,0,1,2,3,1507529242,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_2,15,r
431,2017/10/09,15:08:01,321,31610158,3,3,3,CHECK,0,0,1,2,3,1507529262,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_3,15,r
438,2017/10/09,15:08:19,321,31610158,3,4,5,CHECK,0,0,1,2,3,1507529282,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_4,15,r
443,2017/10/09,15:08:32,321,31610158,3,5,3,CHECK,0,0,1,2,3,1507529300,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_5,15,r
448,2017/10/09,15:05:18,321,31610028,1,1,3,CHECK,0,0,1,2,3,1507529091,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_1,15,r
453,2017/10/09,15:05:34,321,31610028,1,2,3,CHECK,0,0,1,2,3,1507529119,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_2,15,r
458,2017/10/09,15:05:47,321,31610028,1,3,3,CHECK,0,0,1,2,3,1507529135,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_3,15,r
463,2017/10/09,15:06:02,321,31610028,1,4,3,CHECK,0,0,1,2,3,1507529148,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_4,15,r
468,2017/10/09,15:06:12,321,31610028,1,5,3,CHECK,0,0,1,2,3,1507529162,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_5,15,r
475,2017/10/09,15:06:31,321,31610028,2,1,5,CHECK,0,0,1,2,3,1507529176,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_1,15,r
480,2017/10/09,15:06:48,321,31610028,2,2,3,CHECK,0,0,1,2,3,1507529192,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_2,15,r
485,2017/10/09,15:06:59,321,31610028,2,3,3,CHECK,0,0,1,2,3,1507529210,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_3,15,r
490,2017/10/09,15:07:13,321,31610028,2,4,3,CHECK,0,0,1,2,3,1507529220,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,15,r
495,2017/10/09,15:07:25,321,31610028,2,5,3,CHECK,0,0,1,2,3,1507529234,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_5,15,r
503,2017/10/09,15:08:02,312,31610028,3,1,5,CHECK,0,0,2,1,3,1507529248,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_1,15,r
508,2017/10/09,15:08:17,312,31610028,3,2,3,CHECK,0,0,2,1,3,1507529284,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_2,15,r
513,2017/10/09,15:08:29,312,31610028,3,3,3,CHECK,0,0,2,1,3,1507529298,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_3,15,r
518,2017/10/09,15:08:43,312,31610028,3,4,3,CHECK,0,0,2,1,3,1507529310,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_4,15,r
523,2017/10/09,15:08:56,312,31610028,3,5,3,CHECK,0,0,2,1,3,1507529325,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_5,15,r
531,2017/10/09,15:03:07,321,31610037,1,1,5,CHECK,0,0,1,2,3,1507528963,2,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_1,15,r
536,2017/10/09,15:03:21,321,31610037,1,2,3,CHECK,0,0,1,2,3,1507528988,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
541,2017/10/09,15:03:42,321,31610037,1,3,3,CHECK,0,0,1,2,3,1507529003,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
546,2017/10/09,15:04:09,321,31610037,1,4,3,CHECK,0,0,1,2,3,1507529023,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
551,2017/10/09,15:04:17,321,31610037,1,5,3,CHECK,0,0,1,2,3,1507529050,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_5,15,F*
556,2017/10/09,15:04:35,321,31610037,2,1,3,CHECK,0,0,1,2,3,1507529061,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_1,15,F*
561,2017/10/09,15:04:45,321,31610037,2,2,3,CHECK,0,0,1,2,3,1507529076,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,15,F*
566,2017/10/09,15:04:59,321,31610037,2,3,3,CHECK,0,0,1,2,3,1507529086,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_3,15,r
571,2017/10/09,15:05:15,321,31610037,2,4,3,CHECK,0,0,1,2,3,1507529100,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,15,r
576,2017/10/09,15:05:25,321,31610037,2,5,3,CHECK,0,0,1,2,3,1507529116,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_5,15,n
588,2017/10/09,15:06:40,213,31610037,3,1,9,CHECK,0,0,3,1,2,1507529129,2,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_1,15,F*
593,2017/10/09,15:06:51,213,31610037,3,2,3,CHECK,0,0,3,1,2,1507529201,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_2,15,F*
598,2017/10/09,15:07:02,213,31610037,3,3,3,CHECK,0,0,3,1,2,1507529211,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_3,15,F*
603,2017/10/09,15:07:15,213,31610037,3,4,3,CHECK,0,0,3,1,2,1507529223,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_4,15,F*
608,2017/10/09,15:07:25,213,31610037,3,5,3,CHECK,0,0,3,1,2,1507529236,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_5,15,F*
613,2017/10/09,15:00:03,321,31610016,1,1,3,CHECK,0,0,1,2,3,1507528796,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_1,15,n
620,2017/10/09,15:00:13,321,31610016,1,2,5,CHECK,0,0,1,2,3,1507528803,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
625,2017/10/09,15:00:24,321,31610016,1,3,3,CHECK,0,0,1,2,3,1507528814,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_3,15,r
633,2017/10/09,15:00:45,321,31610016,1,4,5,CHECK,0,0,1,2,3,1507528825,2,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_4,15,r
640,2017/10/09,15:00:53,321,31610016,1,5,5,CHECK,0,0,1,2,3,1507528845,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_5,15,n
648,2017/10/09,15:01:16,321,31610016,2,1,5,CHECK,0,0,1,2,3,1507528856,2,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_1,15,r
653,2017/10/09,15:01:25,321,31610016,2,2,3,CHECK,0,0,1,2,3,1507528877,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_2,15,n
658,2017/10/09,15:01:34,321,31610016,2,3,3,CHECK,0,0,1,2,3,1507528886,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_3,15,n
663,2017/10/09,15:01:46,321,31610016,2,4,3,CHECK,0,0,1,2,3,1507528895,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,15,r
668,2017/10/09,15:01:53,321,31610016,2,5,3,CHECK,0,0,1,2,3,1507528906,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_5,15,r
684,2017/10/09,15:03:03,321,31610016,3,1,13,CHECK,0,0,1,2,3,1507528916,2,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_1,15,r
691,2017/10/09,15:03:36,312,31610016,3,2,5,CHECK,0,0,2,1,3,1507529002,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_2,15,r
696,2017/10/09,15:03:59,312,31610016,3,3,3,CHECK,0,0,2,1,3,1507529017,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_3,15,r
703,2017/10/09,15:04:14,312,31610016,3,4,5,CHECK,0,0,2,1,3,1507529040,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_4,15,r
710,2017/10/09,15:04:29,312,31610016,3,5,5,CHECK,0,0,2,1,3,1507529055,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_5,15,r
717,2017/10/09,14:49:01,321,31410196,1,1,5,CHECK,0,0,1,2,3,1507528101,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_1,15,n
724,2017/10/09,14:49:13,321,31410196,1,2,5,CHECK,0,0,1,2,3,1507528142,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_2,15,n
729,2017/10/09,14:49:24,321,31410196,1,3,3,CHECK,0,0,1,2,3,1507528154,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_3,15,n
736,2017/10/09,14:49:33,321,31410196,1,4,5,CHECK,0,0,1,2,3,1507528165,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
741,2017/10/09,14:49:42,321,31410196,1,5,3,CHECK,0,0,1,2,3,1507528174,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_5,15,r
746,2017/10/09,14:49:56,321,31410196,2,1,3,CHECK,0,0,1,2,3,1507528186,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_1,15,r
751,2017/10/09,14:50:05,321,31410196,2,2,3,CHECK,0,0,1,2,3,1507528197,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_2,15,n
756,2017/10/09,14:50:15,321,31410196,2,3,3,CHECK,0,0,1,2,3,1507528206,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_3,15,r
761,2017/10/09,14:50:27,321,31410196,2,4,3,CHECK,0,0,1,2,3,1507528216,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,15,r
766,2017/10/09,14:50:34,321,31410196,2,5,3,CHECK,0,0,1,2,3,1507528227,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_5,15,r
777,2017/10/09,14:51:22,213,31410196,3,1,9,CHECK,0,0,3,1,2,1507528237,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_1,15,n
787,2017/10/09,14:51:43,213,31410196,3,2,7,CHECK,0,0,3,1,2,1507528283,2,s,1,1,1,1,1,5,1,,,,,,,,,,,3_2,15,n
792,2017/10/09,14:51:52,213,31410196,3,3,3,CHECK,0,0,3,1,2,1507528304,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_3,15,F*
797,2017/10/09,14:52:03,213,31410196,3,4,3,CHECK,0,0,3,1,2,1507528313,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_4,15,F*
802,2017/10/09,14:52:13,213,31410196,3,5,3,CHECK,0,0,3,1,2,1507528324,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_5,15,F*
807,2017/10/09,15:10:35,312,31610021,1,1,3,CHECK,0,0,2,1,3,1507529385,1,s,1,1,1,1,1,5,1,,,,,,,,s,,,1_1,5,s
812,2017/10/09,15:11:04,321,31610021,1,2,3,CHECK,0,0,1,2,3,1507529436,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,5,F*
817,2017/10/09,15:11:34,321,31610021,1,3,3,CHECK,0,0,1,2,3,1507529464,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,5,F*
824,2017/10/09,15:11:48,321,31610021,1,4,5,CHECK,0,0,1,2,3,1507529495,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_4,5,r
839,2017/10/09,15:12:18,321,31610021,1,5,13,CHECK,0,0,1,2,3,1507529509,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_5,5,n
844,2017/10/09,14:58:59,321,31410011,1,1,3,CHECK,0,0,1,2,3,1507528723,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_1,15,r
849,2017/10/09,14:59:11,321,31410011,1,2,3,CHECK,0,0,1,2,3,1507528740,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_2,15,r
854,2017/10/09,14:59:22,321,31410011,1,3,3,CHECK,0,0,1,2,3,1507528751,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_3,15,r
859,2017/10/09,14:59:37,321,31410011,1,4,3,CHECK,0,0,1,2,3,1507528763,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_4,15,r
866,2017/10/09,14:59:56,321,31410011,1,5,5,CHECK,0,0,1,2,3,1507528778,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_5,15,r
871,2017/10/09,15:00:13,321,31410011,2,1,3,CHECK,0,0,1,2,3,1507528799,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_1,15,r
876,2017/10/09,15:00:26,321,31410011,2,2,3,CHECK,0,0,1,2,3,1507528814,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_2,15,r
881,2017/10/09,15:00:35,321,31410011,2,3,3,CHECK,0,0,1,2,3,1507528826,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_3,15,r
888,2017/10/09,15:00:48,321,31410011,2,4,5,CHECK,0,0,1,2,3,1507528836,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,15,r
893,2017/10/09,15:00:58,321,31410011,2,5,3,CHECK,0,0,1,2,3,1507528848,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_5,15,r
900,2017/10/09,15:01:28,321,31410011,3,1,5,CHECK,0,0,1,2,3,1507528860,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_1,15,r
905,2017/10/09,15:01:46,321,31410011,3,2,3,CHECK,0,0,1,2,3,1507528889,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_2,15,r
910,2017/10/09,15:01:57,321,31410011,3,3,3,CHECK,0,0,1,2,3,1507528907,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_3,15,r
915,2017/10/09,15:02:09,321,31410011,3,4,3,CHECK,0,0,1,2,3,1507528918,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_4,15,r
920,2017/10/09,15:02:19,321,31410011,3,5,3,CHECK,0,0,1,2,3,1507528930,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_5,15,r
930,2017/10/09,15:07:43,321,31610007,1,1,7,CHECK,0,0,1,2,3,1507529239,2,s,1,1,1,1,1,5,1,,,,,,,,,,,1_1,15,n
935,2017/10/09,15:07:57,321,31610007,1,2,3,CHECK,0,0,1,2,3,1507529264,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_2,15,F*
945,2017/10/09,15:08:15,321,31610007,1,3,7,CHECK,0,0,1,2,3,1507529278,2,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_3,15,F*
950,2017/10/09,15:08:21,321,31610007,1,4,3,CHECK,0,0,1,2,3,1507529295,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,1_4,15,F*
957,2017/10/09,15:08:32,321,31610007,1,5,5,CHECK,0,0,1,2,3,1507529302,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_5,15,n
962,2017/10/09,15:08:45,321,31610007,2,1,3,CHECK,0,0,1,2,3,1507529316,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_1,15,F*
969,2017/10/09,15:08:56,321,31610007,2,2,5,CHECK,0,0,1,2,3,1507529326,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_2,15,n
974,2017/10/09,15:09:05,321,31610007,2,3,3,CHECK,0,0,1,2,3,1507529337,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_3,15,F*
987,2017/10/09,15:09:31,321,31610007,2,4,11,CHECK,0,0,1,2,3,1507529346,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_4,15,F*
996,2017/10/09,15:09:55,321,31610007,2,5,7,CHECK,0,0,1,2,3,1507529373,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_5,15,n
1001,2017/10/09,15:10:14,213,31610007,3,1,3,CHECK,0,0,3,1,2,1507529399,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_1,15,r
1010,2017/10/09,15:10:32,213,31610007,3,2,7,CHECK,0,0,3,1,2,1507529414,1,s,1,1,1,1,1,5,1,,,,,,,,,,,3_2,15,n
1015,2017/10/09,15:10:40,213,31610007,3,3,3,CHECK,0,0,3,1,2,1507529433,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,3_3,15,F*
1033,2017/10/09,15:11:20,213,31610007,3,4,15,CHECK,0,0,3,1,2,1507529440,2,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_4,15,r
1042,2017/10/09,15:11:36,213,31610007,3,5,7,CHECK,0,0,3,1,2,1507529481,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,3_5,15,r
1051,2017/10/09,14:58:57,321,31210101,1,1,7,CHECK,0,0,1,2,3,1507528706,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_1,10,r
1060,2017/10/09,14:59:13,321,31210101,1,2,7,CHECK,0,0,1,2,3,1507528738,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_2,10,n
1067,2017/10/09,14:59:27,321,31210101,1,3,5,CHECK,0,0,1,2,3,1507528754,1,s,1,1,1,1,1,5,1,,,,,,,,,,,1_3,10,n
1072,2017/10/09,14:59:42,321,31210101,1,4,3,CHECK,0,0,1,2,3,1507528768,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_4,10,r
1081,2017/10/09,15:00:00,321,31210101,1,5,7,CHECK,0,0,1,2,3,1507528783,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,1_5,10,r
1088,2017/10/09,15:00:32,321,31210101,2,1,5,CHECK,0,0,1,2,3,1507528808,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_1,10,r
1093,2017/10/09,15:00:42,321,31210101,2,2,3,CHECK,0,0,1,2,3,1507528833,1,s,1,1,1,1,1,5,1,,,,,,,,,,F*,2_2,10,F*
1098,2017/10/09,15:00:53,321,31210101,2,3,3,CHECK,0,0,1,2,3,1507528843,1,s,1,1,1,1,1,5,1,,,,,,,,,,,2_3,10,n
1103,2017/10/09,15:01:10,321,31210101,2,4,3,CHECK,0,0,1,2,3,1507528853,1,s,1,1,1,1,1,5,1,,,,,,,,,r,,2_4,10,r
